"username","gender","deg","betweeness","job_cat_simplified","year"
"ID1","female",3,16.2554908979909,"Student",2018
"ID3","female",2,0,"Student",2018
"ID10","female",10,33.274762982116,"Senior Lecturer / Reader",2018
"ID12","male",22,1755.39712875253,"Senior Lecturer / Reader",2018
"ID13","male",0,0,"Other",2018
"ID16","female",7,1696.83731342846,"Professor",2018
"ID17","male",0,0,"Other",2018
"ID18","male",0,0,"Research Fellow",2018
"ID19","male",5,154.728233608497,"Student",2018
"ID21","female",0,0,"Lecturer",2018
"ID22","male",2,0,"Other",2018
"ID23","female",0,0,"Other",2018
"ID24","female",6,0,"Professor",2018
"ID25","female",1,0,"Research Fellow",2018
"ID26","male",9,537.16902881465,"Senior Lecturer / Reader",2018
"ID27","male",0,0,"Research Fellow",2018
"ID29","female",0,0,"Senior Lecturer / Reader",2018
"ID33","male",23,3570.28275489871,"Professor",2018
"ID35","male",3,0,"Research Assistant / Associate",2018
"ID37","female",1,0,"Research Assistant / Associate",2018
"ID41","male",3,0,"Research Assistant / Associate",2018
"ID42","female",0,0,"Research Assistant / Associate",2018
"ID43","male",4,5.31349206349206,"Other",2018
"ID46","female",2,134.21156694183,"Other",2018
"ID48","female",2,0,"Research Fellow",2018
"ID49","male",4,0,"Research Fellow",2018
"ID54","male",0,0,"Research Assistant / Associate",2018
"ID56","male",4,31.6239659755449,"Senior Lecturer / Reader",2018
"ID57","female",3,0,"Research Assistant / Associate",2018
"ID59","female",1,0,"Senior Lecturer / Reader",2018
"ID60","female",0,0,"Research Assistant / Associate",2018
"ID61","male",5,5.5,"Lecturer",2018
"ID63","male",3,0.25,"Professor",2018
"ID69","male",11,0,"Research Fellow",2018
"ID71","female",0,0,"Other",2018
"ID74","male",8,542.980196121961,"Other",2018
"ID83","male",4,155.5,"Professor",2018
"ID84","female",2,0,"Research Assistant / Associate",2018
"ID85","male",2,3,"Research Assistant / Associate",2018
"ID88","female",5,0,"Lecturer",2018
"ID91","male",9,442.233297409668,"Professor",2018
"ID93","female",1,0,"Research Assistant / Associate",2018
"ID95","female",3,0,"Research Assistant / Associate",2018
"ID99","male",0,0,"Research Assistant / Associate",2018
"ID104","female",0,0,"Other",2018
"ID105","female",3,4.5,"Senior Lecturer / Reader",2018
"ID106","female",5,241.466666666667,"Professor",2018
"ID107","male",11,550.540878087055,"Research Assistant / Associate",2018
"ID108","male",2,0,"Professor",2018
"ID109","female",4,0,"Research Fellow",2018
"ID110","female",0,0,"Research Fellow",2018
"ID111","male",8,8.04445970695971,"Senior Lecturer / Reader",2018
"ID112","male",5,5.54444444444444,"Other",2018
"ID115","female",9,291.487969673945,"Senior Lecturer / Reader",2018
"ID116","male",3,155,"Research Fellow",2018
"ID117","male",4,155,"Senior Lecturer / Reader",2018
"ID119","male",0,0,"Research Assistant / Associate",2018
"ID120","male",2,0,"Research Fellow",2018
"ID121","male",2,0,"Research Assistant / Associate",2018
"ID129","male",8,109.743641860089,"Other",2018
"ID131","female",0,0,"Other",2018
"ID134","female",10,11.1505949745652,"Lecturer",2018
"ID139","male",1,0,"Research Assistant / Associate",2018
"ID140","female",1,0,"Research Assistant / Associate",2018
"ID141","male",13,99.0179668479669,"Senior Lecturer / Reader",2018
"ID142","female",2,0,"Other",2018
"ID143","female",1,0,"Student",2018
"ID145","male",0,0,"Professor",2018
"ID147","female",0,0,"Research Fellow",2018
"ID152","female",0,0,"Lecturer",2018
"ID153","male",1,0,"Other",2018
"ID154","male",19,216.379612154023,"Professor",2018
"ID155","female",1,0,"Other",2018
"ID157","female",3,0,"Research Fellow",2018
"ID159","female",6,209.547673775681,"Senior Lecturer / Reader",2018
"ID162","male",2,4,"Senior Lecturer / Reader",2018
"ID164","female",1,0,"Research Assistant / Associate",2018
"ID165","female",0,0,"Lecturer",2018
"ID166","male",13,990.010243124035,"Professor",2018
"ID168","male",7,401.017079349223,"Senior Lecturer / Reader",2018
"ID171","male",11,989.768807245387,"Professor",2018
"ID172","male",8,57.7,"Senior Lecturer / Reader",2018
"ID173","female",2,0,"Research Assistant / Associate",2018
"ID174","female",1,0,"Research Assistant / Associate",2018
"ID178","male",0,0,"Research Fellow",2018
"ID180","male",2,0,"Research Assistant / Associate",2018
"ID181","female",9,25.0076923076924,"Research Assistant / Associate",2018
"ID186","male",1,0,"Research Fellow",2018
"ID191","female",0,0,"Research Fellow",2018
"ID195","female",2,1,"Professor",2018
"ID197","female",11,0,"Research Assistant / Associate",2018
"ID198","female",1,0,"Research Assistant / Associate",2018
"ID200","female",2,0,"Other",2018
"ID201","male",1,0,"Lecturer",2018
"ID202","male",1,0,"Other",2018
"ID203","female",0,0,"Research Assistant / Associate",2018
"ID205","female",4,0,"Senior Lecturer / Reader",2018
"ID206","female",6,155,"Other",2018
"ID210","female",12,98.4950815524344,"Senior Lecturer / Reader",2018
"ID213","male",0,0,"Research Assistant / Associate",2018
"ID214","female",10,285.24126984127,"Lecturer",2018
"ID216","male",1,0,"Senior Lecturer / Reader",2018
"ID218","female",1,0,"Student",2018
"ID219","female",14,170.558568149743,"Professor",2018
"ID220","female",0,0,"Research Assistant / Associate",2018
"ID221","female",29,692.133749104082,"Other",2018
"ID224","female",1,0,"Other",2018
"ID225","male",15,1106.22762813439,"Senior Lecturer / Reader",2018
"ID226","male",13,62.6459551902156,"Professor",2018
"ID230","male",0,0,"Other",2018
"ID238","male",0,0,"Other",2018
"ID239","male",0,0,"Other",2018
"ID241","male",4,0,"Research Assistant / Associate",2018
"ID243","male",3,0,"Senior Lecturer / Reader",2018
"ID244","male",2,0,"Lecturer",2018
"ID245","male",1,0,"Research Assistant / Associate",2018
"ID248","female",0,0,"Senior Lecturer / Reader",2018
"ID249","female",0,0,"Research Assistant / Associate",2018
"ID250","male",1,0,"Research Fellow",2018
"ID253","female",2,0,"Research Assistant / Associate",2018
"ID254","female",5,0,"Research Fellow",2018
"ID255","female",1,0,"Professor",2018
"ID257","female",0,0,"Professor",2018
"ID258","male",5,155,"Professor",2018
"ID263","male",0,0,"Research Fellow",2018
"ID264","female",0,0,"Research Fellow",2018
"ID268","male",8,98.6747369756392,"Senior Lecturer / Reader",2018
"ID269","female",4,0,"Other",2018
"ID271","male",1,0,"Senior Lecturer / Reader",2018
"ID272","female",2,0,"Other",2018
"ID273","male",0,0,"Lecturer",2018
"ID274","female",0,0,"Research Assistant / Associate",2018
"ID275","female",1,0,"Research Fellow",2018
"ID276","female",1,0,"Other",2018
"ID283","female",1,0,"Other",2018
"ID284","female",2,1,"Other",2018
"ID285","male",0,0,"Professor",2018
"ID288","female",1,0,"Senior Lecturer / Reader",2018
"ID289","female",5,1751.77988102046,"Senior Lecturer / Reader",2018
"ID294","female",3,0,"Professor",2018
"ID295","female",1,0,"Other",2018
"ID296","male",0,0,"Senior Lecturer / Reader",2018
"ID297","female",4,9,"Professor",2018
"ID298","female",8,95.3065835042152,"Professor",2018
"ID301","male",6,192.743041023304,"Professor",2018
"ID302","male",13,128.529898724464,"Professor",2018
"ID303","female",1,0,"Other",2018
"ID308","male",0,0,"Professor",2018
"ID310","male",11,0,"Professor",2018
"ID311","female",3,204.626002506266,"Professor",2018
"ID312","male",19,300.270088344499,"Professor",2018
"ID314","male",2,0,"Senior Lecturer / Reader",2018
"ID316","male",0,0,"Other",2018
"ID317","male",0,0,"Other",2018
"ID318","female",1,0,"Research Assistant / Associate",2018
"ID319","female",0,0,"Other",2018
"ID325","female",0,0,"Research Fellow",2018
"ID329","male",0,0,"Research Fellow",2018
"ID331","female",2,0,"Research Fellow",2018
"ID333","female",10,11.1505949745652,"Professor",2018
"ID334","female",4,0,"Research Assistant / Associate",2018
"ID337","male",1,0,"Other",2018
"ID339","female",4,0,"Other",2018
"ID340","male",0,0,"Other",2018
"ID342","male",1,0,"Research Assistant / Associate",2018
"ID343","male",19,2121.07164018542,"Professor",2018
"ID345","male",4,153,"Professor",2018
"ID349","male",4,208.863492063492,"Professor",2018
"ID351","male",1,0,"Senior Lecturer / Reader",2018
"ID354","male",0,0,"Senior Lecturer / Reader",2018
"ID359","female",5,524.2,"Professor",2018
"ID361","male",15,603.786806457994,"Professor",2018
"ID363","female",0,0,"Research Fellow",2018
"ID369","male",6,163.425549450549,"Lecturer",2018
"ID372","female",1,0,"Lecturer",2018
"ID375","male",1,0,"Lecturer",2018
"ID378","male",31,929.024225294558,"Professor",2018
"ID380","male",14,66.4092294299601,"Professor",2018
"ID382","male",3,64.0835848682907,"Senior Lecturer / Reader",2018
"ID384","male",8,372.047507658035,"Professor",2018
"ID385","female",2,0,"Research Fellow",2018
"ID386","male",0,0,"Lecturer",2018
"ID387","male",26,2873.67070712243,"Professor",2018
"ID388","male",3,155,"Professor",2018
"ID389","male",4,4.66666666666667,"Research Fellow",2018
"ID391","male",12,205.991270230744,"Professor",2018
"ID395","female",3,0,"Research Fellow",2018
"ID396","male",11,0,"Student",2018
"ID398","male",2,0,"Professor",2018
"ID400","male",6,0.2,"Other",2018
"ID402","female",0,0,"Research Fellow",2018
"ID404","male",0,0,"Research Assistant / Associate",2018
"ID405","male",1,0,"Other",2018
"ID407","female",5,1429.41602641024,"Research Assistant / Associate",2018
"ID409","male",3,5,"Professor",2018
"ID410","male",3,0,"Research Assistant / Associate",2018
"ID412","male",0,0,"Research Assistant / Associate",2018
"ID413","female",4,24.3011904761905,"Other",2018
"ID415","female",0,0,"Senior Lecturer / Reader",2018
"ID416","male",2,0,"Research Assistant / Associate",2018
"ID421","male",1,0,"Research Fellow",2018
"ID424","male",4,338.844444444444,"Research Fellow",2018
"ID426","female",1,0,"Research Assistant / Associate",2018
"ID427","female",7,9.1708707958708,"Research Fellow",2018
"ID428","female",0,0,"Research Fellow",2018
"ID429","female",0,0,"Lecturer",2018
"ID430","male",4,153,"Professor",2018
"ID432","female",6,247.319420822515,"Lecturer",2018
"ID434","male",6,8.82063492063492,"Senior Lecturer / Reader",2018
"ID435","male",0,0,"Research Assistant / Associate",2018
"ID436","female",0,0,"Research Fellow",2018
"ID437","female",1,0,"Senior Lecturer / Reader",2018
"ID439","female",1,0,"Other",2018
"ID440","male",0,0,"Other",2018
"ID442","male",0,0,"Other",2018
"ID443","female",2,0,"Other",2018
"ID445","male",1,0,"Other",2018
"ID446","male",1,0,"Research Fellow",2018
"ID447","female",1,0,"Other",2018
"ID448","male",14,3304.88397358976,"Professor",2018
"ID453","female",0,0,"Research Assistant / Associate",2018
"ID454","male",4,0.75,"Professor",2018
"ID456","male",3,141.193041023304,"Research Assistant / Associate",2018
"ID459","male",10,409.921600088733,"Professor",2018
"ID460","male",12,1114.40076681603,"Professor",2018
"ID462","female",0,0,"Research Assistant / Associate",2018
"ID464","female",12,691.260822228126,"Professor",2018
"ID465","male",0,0,"Other",2018
"ID466","male",0,0,"Research Assistant / Associate",2018
"ID469","female",1,0,"Lecturer",2018
"ID470","male",1,0,"Research Fellow",2018
"ID472","female",0,0,"Student",2018
"ID473","male",5,888.892669172932,"Professor",2018
"ID475","female",10,33.274762982116,"Senior Lecturer / Reader",2018
"ID476","male",4,68.1829206507778,"Lecturer",2018
"ID478","male",9,14.7275641025641,"Senior Lecturer / Reader",2018
"ID479","female",2,0,"Other",2018
"ID481","female",0,0,"Other",2018
"ID482","female",2,0,"Research Fellow",2018
"ID484","male",4,1,"Professor",2018
"ID486","male",0,0,"Other",2018
"ID487","male",1,0,"Research Fellow",2018
"ID488","male",11,0,"Other",2018
"ID489","female",2,0,"Other",2018
"ID492","female",1,0,"Professor",2018
"ID494","male",11,2247.33057088889,"Professor",2018
"ID495","male",7,0,"Research Assistant / Associate",2018
"ID496","female",0,0,"Other",2018
"ID501","female",0,0,"Lecturer",2018
"ID505","female",0,0,"Other",2018
"ID506","male",8,0,"Other",2018
"ID510","male",0,0,"Research Assistant / Associate",2018
"ID1","female",4,232,"Student",2020
"ID2","male",0,0,"Research Assistant / Associate",2020
"ID3","female",0,0,"Student",2020
"ID8","male",0,0,"Research Assistant / Associate",2020
"ID9","male",0,0,"Research Assistant / Associate",2020
"ID10","female",20,29.9355557009746,"Senior Lecturer / Reader",2020
"ID11","female",47,28.9296459596499,"Student",2020
"ID12","male",25,150.343273759217,"Senior Lecturer / Reader",2020
"ID13","male",2,232,"Other",2020
"ID15","male",0,0,"Research Assistant / Associate",2020
"ID16","female",54,661.645210892738,"Professor",2020
"ID17","male",0,0,"Other",2020
"ID18","male",3,0,"Research Fellow",2020
"ID20","female",0,0,"Research Assistant / Associate",2020
"ID21","female",9,4.75235935456546,"Lecturer",2020
"ID22","male",6,0,"Other",2020
"ID23","female",0,0,"Other",2020
"ID24","female",13,245.686115289377,"Professor",2020
"ID25","female",2,0,"Research Fellow",2020
"ID26","male",9,102.778144288016,"Senior Lecturer / Reader",2020
"ID27","male",0,0,"Research Fellow",2020
"ID29","female",1,0,"Senior Lecturer / Reader",2020
"ID32","female",3,0,"Other",2020
"ID33","male",33,3477.11867754421,"Professor",2020
"ID35","male",0,0,"Research Assistant / Associate",2020
"ID36","female",2,0,"Research Assistant / Associate",2020
"ID37","female",1,0,"Research Assistant / Associate",2020
"ID39","female",3,0,"Other",2020
"ID40","female",3,0,"Other",2020
"ID41","male",0,0,"Research Assistant / Associate",2020
"ID42","female",5,1.31221022335153,"Research Assistant / Associate",2020
"ID43","male",1,0,"Other",2020
"ID46","female",31,241.580009895234,"Other",2020
"ID48","female",3,0,"Research Fellow",2020
"ID49","male",5,1.5,"Research Fellow",2020
"ID53","male",41,12.8891920494893,"Research Assistant / Associate",2020
"ID56","male",16,529.822516362592,"Senior Lecturer / Reader",2020
"ID57","female",12,3.54295369663017,"Research Assistant / Associate",2020
"ID58","male",1,0,"Research Assistant / Associate",2020
"ID59","female",3,0,"Senior Lecturer / Reader",2020
"ID61","male",5,19.7661319162275,"Lecturer",2020
"ID63","male",14,1108.70655944495,"Professor",2020
"ID65","male",6,1.81111111111111,"Research Assistant / Associate",2020
"ID69","male",14,39.5513818296713,"Research Fellow",2020
"ID70","male",4,0,"Research Assistant / Associate",2020
"ID71","female",6,0.2,"Other",2020
"ID74","male",4,0,"Other",2020
"ID77","female",35,0.657620066817787,"Student",2020
"ID78","female",6,0.5,"Research Fellow",2020
"ID79","female",2,0,"Research Assistant / Associate",2020
"ID80","male",2,0,"Research Assistant / Associate",2020
"ID83","male",5,2,"Professor",2020
"ID84","female",3,0,"Research Assistant / Associate",2020
"ID85","male",1,0,"Research Assistant / Associate",2020
"ID86","male",0,0,"Other",2020
"ID87","male",0,0,"Research Assistant / Associate",2020
"ID88","female",0,0,"Lecturer",2020
"ID89","female",11,65.5916720887689,"Research Fellow",2020
"ID91","male",11,711.497298014686,"Professor",2020
"ID93","female",1,0,"Research Assistant / Associate",2020
"ID97","female",9,0,"Research Assistant / Associate",2020
"ID99","male",2,0,"Research Assistant / Associate",2020
"ID101","male",0,0,"Other",2020
"ID102","male",11,65.5916720887689,"Other",2020
"ID103","male",0,0,"Research Assistant / Associate",2020
"ID104","female",0,0,"Other",2020
"ID105","female",2,0,"Senior Lecturer / Reader",2020
"ID106","female",7,232.2,"Professor",2020
"ID107","male",13,23.9307485568305,"Research Assistant / Associate",2020
"ID108","male",5,6,"Professor",2020
"ID109","female",0,0,"Research Fellow",2020
"ID111","male",22,297.224609682116,"Senior Lecturer / Reader",2020
"ID112","male",7,8.52139264291434,"Other",2020
"ID113","male",4,18.6777873364029,"Research Assistant / Associate",2020
"ID114","male",6,1.08888888888889,"Research Fellow",2020
"ID115","female",19,308.195762311805,"Senior Lecturer / Reader",2020
"ID116","male",6,27.7046224930152,"Research Fellow",2020
"ID117","male",4,0,"Senior Lecturer / Reader",2020
"ID119","male",26,7.34201802625911,"Research Assistant / Associate",2020
"ID120","male",12,108.385551462161,"Research Fellow",2020
"ID121","male",50,60.6130044571695,"Research Assistant / Associate",2020
"ID125","male",39,88.9366376451978,"Research Assistant / Associate",2020
"ID126","female",25,0,"Other",2020
"ID129","male",11,12.6976802693588,"Other",2020
"ID131","female",3,0,"Other",2020
"ID134","female",2,0,"Lecturer",2020
"ID138","female",0,0,"Other",2020
"ID139","male",2,0,"Research Assistant / Associate",2020
"ID141","male",19,291.980021155024,"Senior Lecturer / Reader",2020
"ID142","female",3,0,"Other",2020
"ID143","female",3,0,"Student",2020
"ID145","male",13,0,"Professor",2020
"ID147","female",0,0,"Research Fellow",2020
"ID149","male",4,0,"Research Assistant / Associate",2020
"ID151","female",1,0,"Research Fellow",2020
"ID153","male",1,0,"Other",2020
"ID154","male",23,597.608176907674,"Professor",2020
"ID156","female",1,0,"Research Assistant / Associate",2020
"ID157","female",32,9.78536960456061,"Research Fellow",2020
"ID158","female",1,0,"Research Fellow",2020
"ID159","female",7,18.8766874605399,"Senior Lecturer / Reader",2020
"ID162","male",42,845.388972036584,"Senior Lecturer / Reader",2020
"ID163","male",1,0,"Other",2020
"ID165","female",0,0,"Lecturer",2020
"ID166","male",55,866.598065674014,"Professor",2020
"ID167","female",3,0,"Research Assistant / Associate",2020
"ID168","male",8,267.57049105811,"Senior Lecturer / Reader",2020
"ID169","male",12,267.771309308226,"Senior Lecturer / Reader",2020
"ID170","male",0,0,"Research Fellow",2020
"ID171","male",21,1288.97026054492,"Professor",2020
"ID172","male",8,6.00065640082996,"Senior Lecturer / Reader",2020
"ID173","female",2,0,"Research Assistant / Associate",2020
"ID176","male",1,0,"Research Assistant / Associate",2020
"ID177","male",7,152.943046697931,"Senior Lecturer / Reader",2020
"ID178","male",0,0,"Research Fellow",2020
"ID180","male",4,0.408964646464646,"Research Assistant / Associate",2020
"ID181","female",50,60.6130044571695,"Research Assistant / Associate",2020
"ID183","male",11,65.5916720887689,"Other",2020
"ID186","male",12,731.783543821828,"Research Fellow",2020
"ID188","male",0,0,"Other",2020
"ID189","female",3,0,"Other",2020
"ID192","female",45,44.5010017914862,"Research Assistant / Associate",2020
"ID195","female",20,2572.88879980882,"Professor",2020
"ID196","female",2,0,"Research Assistant / Associate",2020
"ID197","female",13,0,"Research Assistant / Associate",2020
"ID198","female",6,0,"Research Assistant / Associate",2020
"ID199","female",0,0,"Research Fellow",2020
"ID200","female",50,60.6130044571695,"Other",2020
"ID201","male",0,0,"Lecturer",2020
"ID202","male",0,0,"Other",2020
"ID203","female",0,0,"Research Assistant / Associate",2020
"ID204","female",49,57.7814780265182,"Research Fellow",2020
"ID205","female",6,1.08888888888889,"Senior Lecturer / Reader",2020
"ID206","female",2,0,"Other",2020
"ID207","male",8,133.969370017504,"Research Fellow",2020
"ID210","female",48,30.2729829400444,"Senior Lecturer / Reader",2020
"ID211","female",26,0,"Research Assistant / Associate",2020
"ID213","male",10,0,"Research Assistant / Associate",2020
"ID214","female",32,0,"Lecturer",2020
"ID216","male",12,114.261003743256,"Senior Lecturer / Reader",2020
"ID219","female",27,553.838177926998,"Professor",2020
"ID220","female",0,0,"Research Assistant / Associate",2020
"ID221","female",24,1779.18381641274,"Other",2020
"ID224","female",1,0,"Other",2020
"ID225","male",21,1544.59800186559,"Senior Lecturer / Reader",2020
"ID226","male",7,1.3616452991453,"Professor",2020
"ID227","male",10,0,"Research Assistant / Associate",2020
"ID228","female",3,0,"Research Assistant / Associate",2020
"ID229","male",1,0,"Other",2020
"ID230","male",0,0,"Other",2020
"ID231","female",21,0,"Research Assistant / Associate",2020
"ID232","female",0,0,"Lecturer",2020
"ID233","female",1,0,"Research Fellow",2020
"ID234","male",2,0,"Research Assistant / Associate",2020
"ID235","female",0,0,"Other",2020
"ID236","female",0,0,"Other",2020
"ID243","male",43,79.710217697869,"Senior Lecturer / Reader",2020
"ID244","male",4,0,"Lecturer",2020
"ID245","male",3,0,"Research Assistant / Associate",2020
"ID246","male",10,0.861904761904762,"Research Fellow",2020
"ID248","female",0,0,"Senior Lecturer / Reader",2020
"ID249","female",5,342,"Research Assistant / Associate",2020
"ID251","female",0,0,"Research Assistant / Associate",2020
"ID253","female",1,0,"Research Assistant / Associate",2020
"ID254","female",51,147.599494356159,"Research Fellow",2020
"ID255","female",32,233.74050061968,"Professor",2020
"ID256","male",19,0,"Research Assistant / Associate",2020
"ID257","female",7,4.20119047619048,"Professor",2020
"ID258","male",6,571.5,"Professor",2020
"ID260","female",0,0,"Other",2020
"ID261","female",3,0,"Other",2020
"ID263","male",43,261.248748170283,"Research Fellow",2020
"ID265","female",0,0,"Research Assistant / Associate",2020
"ID267","male",2,0,"Research Assistant / Associate",2020
"ID268","male",11,22.5579174665702,"Senior Lecturer / Reader",2020
"ID271","male",2,0,"Senior Lecturer / Reader",2020
"ID272","female",1,0,"Other",2020
"ID273","male",0,0,"Lecturer",2020
"ID274","female",43,15.7713199347008,"Research Assistant / Associate",2020
"ID275","female",2,0,"Research Fellow",2020
"ID276","female",0,0,"Other",2020
"ID279","female",9,0,"Other",2020
"ID283","female",46,138.422555162186,"Other",2020
"ID284","female",0,0,"Other",2020
"ID285","male",14,890.433587168221,"Professor",2020
"ID287","female",2,0,"Research Assistant / Associate",2020
"ID288","female",51,106.962119096806,"Senior Lecturer / Reader",2020
"ID289","female",1,0,"Senior Lecturer / Reader",2020
"ID293","male",2,0,"Research Assistant / Associate",2020
"ID294","female",14,1523.36870870882,"Professor",2020
"ID296","male",53,160.864540182483,"Senior Lecturer / Reader",2020
"ID297","female",5,234.914203612479,"Professor",2020
"ID298","female",16,400.830363945821,"Professor",2020
"ID299","female",3,0,"Research Assistant / Associate",2020
"ID300","male",0,0,"Student",2020
"ID301","male",1,0,"Professor",2020
"ID302","male",23,334.370337145851,"Professor",2020
"ID304","female",2,0,"Research Assistant / Associate",2020
"ID306","female",0,0,"Research Assistant / Associate",2020
"ID308","male",7,239.940909090909,"Professor",2020
"ID309","female",0,0,"Other",2020
"ID310","male",22,706.836062962605,"Professor",2020
"ID311","female",2,0,"Professor",2020
"ID312","male",26,299.950033956584,"Professor",2020
"ID314","male",7,381.535115512526,"Senior Lecturer / Reader",2020
"ID316","male",0,0,"Other",2020
"ID317","male",0,0,"Other",2020
"ID318","female",1,0,"Research Assistant / Associate",2020
"ID319","female",1,0,"Other",2020
"ID322","female",1,0,"Research Fellow",2020
"ID325","female",1,0,"Research Fellow",2020
"ID329","male",32,110.526651853398,"Research Fellow",2020
"ID330","female",1,0,"Lecturer",2020
"ID331","female",28,88.1250601823006,"Research Fellow",2020
"ID332","female",0,0,"Other",2020
"ID333","female",25,411.92938682778,"Professor",2020
"ID334","female",18,94.9689410432933,"Research Assistant / Associate",2020
"ID335","male",1,0,"Student",2020
"ID337","male",0,0,"Other",2020
"ID339","female",2,0,"Other",2020
"ID340","male",4,0,"Other",2020
"ID341","male",8,0.341399286987522,"Research Assistant / Associate",2020
"ID342","male",1,0,"Research Assistant / Associate",2020
"ID343","male",21,1215.21193879813,"Professor",2020
"ID344","male",4,690,"Research Fellow",2020
"ID345","male",32,87.4988932486478,"Professor",2020
"ID348","female",0,0,"Research Assistant / Associate",2020
"ID349","male",43,354.049430878168,"Professor",2020
"ID351","male",2,232,"Senior Lecturer / Reader",2020
"ID353","female",3,0,"Other",2020
"ID354","male",2,0,"Senior Lecturer / Reader",2020
"ID355","female",4,0,"Other",2020
"ID356","female",3,0,"Other",2020
"ID359","female",6,8,"Professor",2020
"ID361","male",11,1449.8566233261,"Professor",2020
"ID362","female",37,277.505921430794,"Research Assistant / Associate",2020
"ID363","female",2,0,"Research Fellow",2020
"ID367","female",39,10.6421801631521,"Research Assistant / Associate",2020
"ID368","male",31,1.36804692287848,"Other",2020
"ID369","male",11,51.5424631175938,"Lecturer",2020
"ID372","female",1,0,"Lecturer",2020
"ID373","female",3,0,"Other",2020
"ID374","female",1,0,"Research Assistant / Associate",2020
"ID378","male",54,8062.35732697465,"Professor",2020
"ID380","male",4,20.4248695846023,"Professor",2020
"ID381","female",9,0,"Other",2020
"ID382","male",48,71.5886279146858,"Senior Lecturer / Reader",2020
"ID383","female",0,0,"Research Assistant / Associate",2020
"ID384","male",15,2014.59261611949,"Professor",2020
"ID385","female",4,0.166666666666667,"Research Fellow",2020
"ID387","male",32,1463.05725112191,"Professor",2020
"ID388","male",26,1296.94757382166,"Professor",2020
"ID389","male",48,530.727200907738,"Research Fellow",2020
"ID391","male",14,1395.60793311931,"Professor",2020
"ID392","female",3,0,"Other",2020
"ID395","female",6,0,"Research Fellow",2020
"ID396","male",13,0,"Student",2020
"ID398","male",0,0,"Professor",2020
"ID400","male",50,60.6130044571695,"Other",2020
"ID402","female",0,0,"Research Fellow",2020
"ID404","male",0,0,"Research Assistant / Associate",2020
"ID405","male",2,0,"Other",2020
"ID406","male",0,0,"Research Assistant / Associate",2020
"ID409","male",4,921,"Professor",2020
"ID410","male",2,0,"Research Assistant / Associate",2020
"ID412","male",0,0,"Research Assistant / Associate",2020
"ID413","female",3,30.8568607318607,"Other",2020
"ID414","male",0,0,"Other",2020
"ID415","female",2,0,"Senior Lecturer / Reader",2020
"ID416","male",15,214.44268079825,"Research Assistant / Associate",2020
"ID417","male",0,0,"Other",2020
"ID421","male",1,0,"Research Fellow",2020
"ID424","male",50,76.1783175023123,"Research Fellow",2020
"ID425","female",0,0,"Research Fellow",2020
"ID427","female",5,0,"Research Fellow",2020
"ID428","female",0,0,"Research Fellow",2020
"ID429","female",9,0,"Lecturer",2020
"ID430","male",5,2.65926961926962,"Professor",2020
"ID432","female",6,29.9892101135579,"Lecturer",2020
"ID434","male",11,315.059532963429,"Senior Lecturer / Reader",2020
"ID436","female",9,4.75235935456546,"Research Fellow",2020
"ID437","female",5,1594,"Senior Lecturer / Reader",2020
"ID438","female",1,0,"Other",2020
"ID440","male",0,0,"Other",2020
"ID441","female",1,0,"Other",2020
"ID446","male",35,1.19436198432057,"Research Fellow",2020
"ID448","male",52,1533.1999552302,"Professor",2020
"ID450","female",41,22.1034559630008,"Other",2020
"ID452","female",0,0,"Research Assistant / Associate",2020
"ID453","female",0,0,"Research Assistant / Associate",2020
"ID454","male",2,0,"Professor",2020
"ID458","female",2,0,"Student",2020
"ID459","male",12,244.697680269359,"Professor",2020
"ID460","male",48,7256.14987958411,"Professor",2020
"ID462","female",0,0,"Research Assistant / Associate",2020
"ID463","female",4,0,"Research Assistant / Associate",2020
"ID464","female",19,2392.10310151682,"Professor",2020
"ID465","male",7,0,"Other",2020
"ID466","male",0,0,"Research Assistant / Associate",2020
"ID467","female",0,0,"Research Assistant / Associate",2020
"ID468","female",50,60.6130044571695,"Other",2020
"ID469","female",2,0,"Lecturer",2020
"ID470","male",3,572.717143506798,"Research Fellow",2020
"ID471","male",10,25.3718113468593,"Research Fellow",2020
"ID472","female",2,0,"Student",2020
"ID473","male",49,849.323139656407,"Professor",2020
"ID475","female",2,0,"Senior Lecturer / Reader",2020
"ID476","male",5,3,"Lecturer",2020
"ID477","male",0,0,"Other",2020
"ID478","male",0,0,"Senior Lecturer / Reader",2020
"ID479","female",0,0,"Other",2020
"ID480","female",33,9.57771030808459,"Research Fellow",2020
"ID483","male",0,0,"Research Assistant / Associate",2020
"ID484","male",32,9.78536960456061,"Professor",2020
"ID485","male",3,0,"Other",2020
"ID486","male",0,0,"Other",2020
"ID487","male",0,0,"Research Fellow",2020
"ID488","male",15,103.7486052983,"Other",2020
"ID489","female",0,0,"Other",2020
"ID492","female",3,232,"Professor",2020
"ID494","male",12,112.86347609052,"Professor",2020
"ID495","male",6,2.76945179004003,"Research Assistant / Associate",2020
"ID498","female",5,0,"Research Assistant / Associate",2020
"ID500","male",3,0,"Other",2020
"ID501","female",10,32.4843516673011,"Lecturer",2020
"ID505","female",0,0,"Other",2020
"ID506","male",50,60.6130044571695,"Other",2020
"ID509","male",0,0,"Research Assistant / Associate",2020
"ID510","male",6,232,"Research Assistant / Associate",2020
"ID511","male",0,0,"Research Assistant / Associate",2020
"ID513","male",0,0,"Other",2020
